index_name,January_2012,February_2012,March_2012,April_2012,May_2012,June_2012,July_2012,August_2012,September_2012,October_2012,November_2012,December_2012,January_2013,February_2013,March_2013,April_2013,May_2013,June_2013,July_2013,August_2013,September_2013,October_2013,November_2013,December_2013,January_2014,February_2014,March_2014,April_2014,May_2014,June_2014,July_2014,August_2014,September_2014,October_2014,November_2014,December_2014,January_2015,February_2015,March_2015,April_2015,May_2015,June_2015,July_2015,August_2015,September_2015,October_2015,November_2015,December_2015,January_2016,February_2016,March_2016,April_2016,May_2016,June_2016,July_2016,August_2016,September_2016,October_2016,November_2016,December_2016,January_2017,February_2017,March_2017,April_2017,May_2017,June_2017,July_2017,August_2017,September_2017,October_2017,November_2017,December_2017,01_2018,02_2018,03_2018,04_2018,05_2018,06_2018,07_2018,08_2018,09_2018,10_2018,11_2018,12_2018,01_2019,02_2019,03_2019,04_2019,05_2019,06_2019,07_2019,08_2019,09_2019,10_2019,11_2019,12_2019,01_2020,02_2020,03_2020,04_2020,05_2020,06_2020,07_2020,08_2020,09_2020,10_2020,11_2020,12_2020,01_2021,02_2021,03_2021,04_2021,05_2021,06_2021,07_2021,08_2021,09_2021,10_2021,11_2021,12_2021
RM-FV,109.55,112.25,109.0909090909091,117.0952380952381,112.04545454545455,116.42857142857143,115.14285714285714,110.30434782608695,113.05263157894737,116.5,109.89473684210526,96.72222222222223,103.33333333333333,112.05263157894737,104.47619047619048,103.86363636363636,112.13636363636364,102.0,80.4090909090909,100.72727272727273,108.9,99.95454545454545,114.83333333333333,103.36842105263158,107.85714285714286,113.21052631578948,105.42857142857143,102.31818181818181,108.0952380952381,109.95238095238095,105.0,97.66666666666667,108.14285714285714,102.45454545454545,100.41176470588235,92.15789473684211,99.3157894736842,107.3157894736842,112.86363636363636,102.95454545454545,103.4,109.9090909090909,110.0909090909091,102.23809523809524,106.52380952380952,107.14285714285714,105.27777777777777,97.5,101.78947368421052,105.15,97.56521739130434,105.80952380952381,107.47619047619048,104.4090909090909,102.9,97.0,109.0952380952381,103.2,103.73684210526316,89.3157894736842,87.25,93.63157894736842,97.34782608695652,91.2,90.77272727272727,90.54545454545455,85.73684210526316,88.08695652173913,95.25,92.14285714285714,90.05263157894737,86.05263157894737,85.23809523809524,96.21052631578948,90.13636363636364,91.95238095238095,88.31818181818181,88.52380952380952,84.76190476190476,85.04347826086956,88.52631578947368,84.31818181818181,79.36842105263158,78.22222222222223,74.80952380952381,80.15789473684211,79.61904761904762,90.0,88.5,81.75,84.4090909090909,92.4090909090909,89.4,85.9090909090909,83.44444444444444,74.10526315789474,78.0952380952381,83.26315789473684,51.27272727272727,22.181818181818183,23.25,30.181818181818183,34.31818181818182,37.57142857142857,35.095238095238095,34.42857142857143,35.666666666666664,26.45,24.42105263157895,29.31578947368421,31.434782608695652,33.86363636363637,31.7,36.22727272727273,38.40909090909091,41.0,46.54545454545455,47.76190476190476,46.18181818181818,43.391304347826086
RM-CL,77.1,80.0,82.45454545454545,87.38095238095238,82.9090909090909,88.04761904761905,85.52380952380952,95.91304347826087,95.57894736842105,105.04545454545455,86.73684210526316,86.38888888888889,80.76190476190476,85.89473684210526,90.76190476190476,96.22727272727273,92.0,98.15,76.45454545454545,99.13636363636364,96.6,92.31818181818181,87.11111111111111,83.94736842105263,90.9047619047619,94.10526315789474,105.38095238095238,100.72727272727273,110.76190476190476,109.19047619047619,102.54545454545455,114.66666666666667,103.42857142857143,98.36363636363636,99.05882352941177,83.10526315789474,75.89473684210526,77.94736842105263,79.31818181818181,86.0,92.35,87.54545454545455,84.22727272727273,93.0,79.76190476190476,78.66666666666667,76.27777777777777,74.25,74.21052631578948,76.25,79.69565217391305,82.9047619047619,93.19047619047619,97.86363636363636,82.55,89.43478260869566,92.33333333333333,78.35,71.57894736842105,68.47368421052632,66.15,68.10526315789474,65.56521739130434,69.2,67.5909090909091,69.81818181818181,69.78947368421052,72.82608695652173,65.9,71.9047619047619,66.84210526315789,65.78947368421052,57.333333333333336,57.89473684210526,62.13636363636363,75.0,79.18181818181819,66.47619047619048,66.14285714285714,83.21739130434783,79.73684210526316,64.54545454545455,62.21052631578947,57.333333333333336,55.38095238095238,56.0,63.42857142857143,71.86363636363636,74.81818181818181,61.95,67.0,67.13636363636364,72.25,65.27272727272727,60.833333333333336,53.1578947368421,53.76190476190476,55.78947368421053,36.09090909090909,21.59090909090909,26.35,29.227272727272727,34.04545454545455,30.285714285714285,30.666666666666668,29.666666666666668,25.666666666666668,28.85,25.68421052631579,28.263157894736842,26.304347826086957,29.318181818181817,28.85,31.818181818181817,31.0,33.59090909090909,30.90909090909091,32.23809523809524,29.90909090909091,23.52173913043478
RM-SL,43.85,42.45,42.63636363636363,42.57142857142857,41.68181818181818,44.666666666666664,41.333333333333336,44.04347826086956,44.68421052631579,44.45454545454545,40.10526315789474,41.0,44.42857142857143,50.421052631578945,48.285714285714285,47.22727272727273,49.18181818181818,50.75,39.45454545454545,48.68181818181818,49.95,43.5,44.27777777777778,44.63157894736842,46.57142857142857,46.10526315789474,46.42857142857143,46.09090909090909,48.38095238095238,47.19047619047619,48.63636363636363,47.523809523809526,45.666666666666664,44.86363636363637,44.88235294117647,40.73684210526316,50.421052631578945,48.73684210526316,44.81818181818182,44.59090909090909,47.65,46.63636363636363,48.45454545454545,45.476190476190474,48.904761904761905,53.42857142857143,51.44444444444444,45.25,41.473684210526315,42.0,39.34782608695652,40.38095238095238,43.857142857142854,42.5,38.0,38.91304347826087,39.857142857142854,36.1,37.89473684210526,33.73684210526316,32.9,34.0,35.56521739130435,34.7,35.09090909090909,31.772727272727273,30.105263157894736,32.130434782608695,35.9,36.19047619047619,35.8421052631579,37.421052631578945,33.57142857142857,31.05263157894737,35.04545454545455,35.095238095238095,34.0,33.38095238095238,36.523809523809526,35.78260869565217,34.89473684210526,31.227272727272727,31.42105263157895,35.333333333333336,37.19047619047619,36.89473684210526,38.714285714285715,35.68181818181818,36.04545454545455,42.05,43.5,43.81818181818182,44.75,41.54545454545455,38.5,36.1578947368421,34.666666666666664,33.94736842105263,21.136363636363637,9.454545454545455,11.25,14.5,13.954545454545455,11.952380952380953,14.619047619047619,15.380952380952381,13.666666666666666,14.55,12.263157894736842,11.210526315789474,10.956521739130435,12.090909090909092,14.85,14.5,14.545454545454545,15.5,16.818181818181817,19.952380952380953,17.318181818181817,16.608695652173914
RM-BF,29.4,30.0,31.136363636363637,32.57142857142857,31.818181818181817,35.714285714285715,34.904761904761905,34.391304347826086,34.73684210526316,34.81818181818182,31.842105263157894,37.05555555555556,35.76190476190476,35.73684210526316,34.23809523809524,31.454545454545453,36.63636363636363,39.65,32.27272727272727,41.45454545454545,40.3,31.681818181818183,36.77777777777778,35.473684210526315,36.57142857142857,33.63157894736842,38.80952380952381,38.72727272727273,37.76190476190476,39.095238095238095,40.31818181818182,35.42857142857143,39.333333333333336,36.59090909090909,39.88235294117647,39.05263157894737,38.05263157894737,34.89473684210526,38.59090909090909,36.90909090909091,36.1,36.0,34.31818181818182,37.38095238095238,36.57142857142857,39.80952380952381,35.55555555555556,35.0,34.26315789473684,32.75,34.52173913043478,35.38095238095238,31.952380952380953,34.36363636363637,33.35,33.30434782608695,32.904761904761905,32.7,37.421052631578945,33.421052631578945,31.05,28.263157894736842,30.52173913043478,27.0,25.5,24.272727272727273,22.736842105263158,23.347826086956523,24.6,24.238095238095237,21.842105263157894,23.68421052631579,18.761904761904763,19.157894736842106,19.5,20.523809523809526,23.0,26.0,22.238095238095237,22.26086956521739,22.789473684210527,25.181818181818183,25.210526315789473,24.333333333333332,21.047619047619047,22.894736842105264,23.285714285714285,22.727272727272727,22.272727272727273,21.65,21.818181818181817,21.136363636363637,23.55,25.5,24.72222222222222,22.263157894736842,22.428571428571427,21.42105263157895,13.181818181818182,2.727272727272727,3.35,7.0,7.636363636363637,5.9523809523809526,7.285714285714286,9.0,10.0,12.0,7.526315789473684,8.263157894736842,9.565217391304348,8.227272727272727,8.95,9.863636363636363,8.909090909090908,13.681818181818182,12.909090909090908,14.666666666666666,11.636363636363637,11.478260869565217
RM-HY,37.8,43.3,45.95454545454545,50.095238095238095,51.45454545454545,45.333333333333336,37.80952380952381,36.78260869565217,41.578947368421055,53.72727272727273,54.05263157894737,42.77777777777778,42.38095238095238,46.89473684210526,42.80952380952381,40.77272727272727,42.77272727272727,35.7,30.40909090909091,37.13636363636363,39.0,46.90909090909091,45.833333333333336,40.473684210526315,42.666666666666664,38.578947368421055,39.23809523809524,43.45454545454545,46.857142857142854,40.42857142857143,34.40909090909091,33.904761904761905,38.38095238095238,52.81818181818182,46.529411764705884,36.0,45.473684210526315,44.1578947368421,40.81818181818182,43.86363636363637,42.7,35.90909090909091,34.54545454545455,35.80952380952381,34.142857142857146,51.80952380952381,49.72222222222222,35.85,40.26315789473684,39.25,35.04347826086956,40.095238095238095,38.95238095238095,32.77272727272727,29.55,26.956521739130434,34.19047619047619,41.7,41.578947368421055,26.94736842105263,34.85,33.578947368421055,31.217391304347824,36.6,37.40909090909091,24.5,23.05263157894737,26.869565217391305,29.7,36.285714285714285,38.473684210526315,23.57894736842105,34.61904761904762,34.421052631578945,29.863636363636363,36.714285714285715,34.95454545454545,26.428571428571427,25.38095238095238,30.26086956521739,40.578947368421055,39.81818181818182,33.94736842105263,28.333333333333332,26.238095238095237,31.63157894736842,28.523809523809526,28.90909090909091,26.5,24.9,21.863636363636363,30.59090909090909,37.45,37.0,35.611111111111114,26.68421052631579,27.80952380952381,32.8421052631579,19.0,4.954545454545454,6.45,9.0,8.727272727272727,9.142857142857142,10.80952380952381,10.476190476190476,9.11111111111111,10.6,7.368421052631579,6.894736842105263,7.173913043478261,8.090909090909092,9.15,9.818181818181818,10.318181818181818,14.5,18.90909090909091,18.0,17.863636363636363,13.869565217391305
RM-SH,19.2,21.85,20.09090909090909,22.428571428571427,23.0,21.80952380952381,18.571428571428573,19.434782608695652,20.94736842105263,22.636363636363637,21.31578947368421,20.666666666666668,20.238095238095237,23.210526315789473,23.571428571428573,22.272727272727273,24.863636363636363,24.65,20.318181818181817,26.59090909090909,23.85,18.454545454545453,19.22222222222222,20.263157894736842,19.666666666666668,20.57894736842105,18.0,21.681818181818183,21.333333333333332,24.904761904761905,24.272727272727273,23.238095238095237,24.857142857142858,23.727272727272727,25.352941176470587,21.842105263157894,21.842105263157894,22.789473684210527,21.954545454545453,23.772727272727273,23.65,26.136363636363637,24.818181818181817,26.0,24.571428571428573,25.047619047619047,26.61111111111111,26.25,25.842105263157894,25.0,24.130434782608695,24.285714285714285,26.0,23.772727272727273,21.55,23.956521739130434,21.714285714285715,22.55,22.68421052631579,22.36842105263158,22.65,20.68421052631579,22.47826086956522,20.55,20.5,18.5,18.63157894736842,20.52173913043478,23.0,22.047619047619047,21.157894736842106,18.473684210526315,19.428571428571427,19.210526315789473,19.272727272727273,17.61904761904762,19.40909090909091,18.142857142857142,19.38095238095238,20.608695652173914,18.473684210526315,16.681818181818183,17.789473684210527,16.055555555555557,17.952380952380953,16.526315789473685,16.904761904761905,15.363636363636363,16.863636363636363,18.3,18.727272727272727,19.954545454545453,18.25,18.136363636363637,17.22222222222222,15.894736842105264,17.428571428571427,15.210526315789474,11.0,6.181818181818182,8.1,7.5,7.5,8.571428571428571,8.523809523809524,8.047619047619047,7.722222222222222,7.0,6.105263157894737,7.842105263157895,8.0,9.272727272727273,8.15,8.5,7.681818181818182,6.954545454545454,8.318181818181818,6.809523809523809,6.636363636363637,6.3478260869565215
RM-UC,18.05,19.15,19.636363636363637,17.571428571428573,19.363636363636363,22.666666666666668,21.666666666666668,20.652173913043477,22.36842105263158,21.545454545454547,22.526315789473685,18.944444444444443,18.095238095238095,22.210526315789473,20.666666666666668,21.818181818181817,21.272727272727273,17.55,11.954545454545455,15.954545454545455,15.55,13.272727272727273,17.666666666666668,19.157894736842106,18.142857142857142,18.36842105263158,17.666666666666668,17.681818181818183,19.80952380952381,18.952380952380953,18.772727272727273,18.047619047619047,22.142857142857142,24.09090909090909,23.11764705882353,22.210526315789473,25.736842105263158,23.05263157894737,25.318181818181817,24.045454545454547,23.65,24.545454545454547,23.727272727272727,23.666666666666668,25.571428571428573,22.666666666666668,21.88888888888889,21.9,20.736842105263158,20.15,22.782608695652176,20.666666666666668,23.857142857142858,20.318181818181817,19.9,19.043478260869566,20.761904761904763,20.5,19.473684210526315,14.578947368421053,18.45,19.842105263157894,20.391304347826086,20.05,20.818181818181817,19.09090909090909,15.578947368421053,17.217391304347824,16.65,17.142857142857142,13.894736842105264,16.31578947368421,14.142857142857142,13.894736842105264,14.636363636363637,15.714285714285714,16.59090909090909,17.80952380952381,16.761904761904763,14.869565217391305,14.105263157894736,14.954545454545455,14.473684210526315,16.0,17.61904761904762,17.94736842105263,19.095238095238095,17.272727272727273,18.40909090909091,18.85,17.09090909090909,16.227272727272727,17.45,16.954545454545453,16.27777777777778,16.473684210526315,16.761904761904763,17.57894736842105,9.590909090909092,2.6363636363636362,3.3,3.227272727272727,3.6818181818181817,3.0,3.380952380952381,5.0,5.611111111111111,5.8,4.105263157894737,3.210526315789474,3.652173913043478,3.909090909090909,4.15,4.363636363636363,6.136363636363637,6.818181818181818,7.2727272727272725,7.523809523809524,6.090909090909091,6.086956521739131
RM-FM,40.8,38.1,39.09090909090909,34.04761904761905,34.27272727272727,33.714285714285715,37.61904761904762,42.95652173913044,43.68421052631579,42.18181818181818,43.8421052631579,33.05555555555556,31.285714285714285,32.526315789473685,35.666666666666664,35.36363636363637,36.22727272727273,31.4,25.90909090909091,31.863636363636363,39.45,36.45454545454545,42.333333333333336,34.94736842105263,37.38095238095238,38.89473684210526,38.04761904761905,39.31818181818182,44.333333333333336,42.57142857142857,40.54545454545455,44.0,42.80952380952381,40.45454545454545,41.88235294117647,37.8421052631579,39.0,42.8421052631579,40.77272727272727,37.5,36.0,35.81818181818182,32.95454545454545,33.523809523809526,39.42857142857143,38.904761904761905,38.44444444444444,35.45,37.36842105263158,36.05,38.26086956521739,40.476190476190474,42.285714285714285,39.90909090909091,33.9,34.04347826086956,43.095238095238095,36.9,39.421052631578945,36.68421052631579,33.55,35.63157894736842,37.21739130434783,35.15,30.272727272727273,29.681818181818183,26.894736842105264,29.47826086956522,33.15,34.38095238095238,32.36842105263158,29.789473684210527,29.428571428571427,32.31578947368421,29.454545454545453,33.142857142857146,33.31818181818182,31.904761904761905,28.0,31.73913043478261,29.157894736842106,25.454545454545453,24.42105263157895,23.11111111111111,22.714285714285715,25.31578947368421,25.666666666666668,24.59090909090909,26.90909090909091,23.95,23.045454545454547,23.636363636363637,25.8,25.681818181818183,24.666666666666668,23.789473684210527,19.571428571428573,21.210526315789473,11.181818181818182,4.636363636363637,5.95,5.863636363636363,6.0,4.9523809523809526,5.0,6.619047619047619,6.277777777777778,5.2,4.2105263157894735,4.2105263157894735,5.3478260869565215,6.590909090909091,6.55,6.363636363636363,5.681818181818182,5.545454545454546,6.363636363636363,6.333333333333333,6.954545454545454,7.782608695652174
RM-CN,31.6,32.55,34.95454545454545,32.666666666666664,34.40909090909091,31.428571428571427,30.19047619047619,31.0,30.42105263157895,32.18181818181818,31.31578947368421,27.72222222222222,32.0,32.26315789473684,33.904761904761905,33.72727272727273,31.227272727272727,29.6,24.863636363636363,30.681818181818183,28.95,24.181818181818183,28.72222222222222,25.526315789473685,27.047619047619047,26.736842105263158,25.333333333333332,24.90909090909091,25.285714285714285,26.61904761904762,26.727272727272727,26.952380952380953,30.38095238095238,28.772727272727273,27.705882352941178,28.263157894736842,29.57894736842105,29.05263157894737,28.636363636363637,25.454545454545453,25.05,22.636363636363637,24.636363636363637,27.523809523809526,28.095238095238095,28.523809523809526,30.333333333333332,23.55,22.789473684210527,26.5,29.695652173913043,29.428571428571427,30.333333333333332,26.318181818181817,27.15,27.217391304347824,24.61904761904762,23.1,25.894736842105264,22.94736842105263,26.5,24.210526315789473,24.217391304347824,20.35,19.545454545454547,20.5,16.36842105263158,20.695652173913043,21.7,24.238095238095237,28.68421052631579,21.789473684210527,19.571428571428573,21.68421052631579,20.545454545454547,22.047619047619047,22.0,19.857142857142858,17.714285714285715,16.17391304347826,12.736842105263158,15.227272727272727,17.05263157894737,13.333333333333334,14.0,13.842105263157896,17.0,18.272727272727273,17.818181818181817,17.7,20.727272727272727,23.90909090909091,21.45,25.272727272727273,21.61111111111111,21.894736842105264,19.714285714285715,20.789473684210527,11.727272727272727,6.136363636363637,6.4,7.0,7.7272727272727275,7.9523809523809526,7.238095238095238,6.476190476190476,8.38888888888889,6.25,6.368421052631579,8.263157894736842,7.739130434782608,9.590909090909092,7.65,6.2727272727272725,7.090909090909091,8.227272727272727,11.818181818181818,11.142857142857142,8.0,9.391304347826088
RM-PH,15.55,16.45,17.727272727272727,17.714285714285715,18.09090909090909,18.428571428571427,18.142857142857142,16.782608695652176,18.05263157894737,18.863636363636363,20.473684210526315,18.666666666666668,17.476190476190474,17.526315789473685,16.857142857142858,16.454545454545453,15.045454545454545,16.15,12.545454545454545,15.909090909090908,16.05,13.681818181818182,14.833333333333334,15.947368421052632,12.857142857142858,13.368421052631579,13.19047619047619,15.227272727272727,14.476190476190476,13.333333333333334,11.727272727272727,13.571428571428571,16.857142857142858,13.318181818181818,13.882352941176471,12.421052631578947,12.789473684210526,13.421052631578947,13.818181818181818,14.227272727272727,12.5,12.318181818181818,12.136363636363637,13.19047619047619,15.952380952380953,14.428571428571429,13.666666666666666,12.4,11.68421052631579,13.3,14.173913043478262,12.80952380952381,14.047619047619047,12.772727272727273,13.6,15.91304347826087,15.19047619047619,14.8,14.894736842105264,13.0,12.1,12.157894736842104,14.782608695652174,13.8,12.772727272727273,12.0,10.052631578947368,11.08695652173913,13.0,14.619047619047619,15.368421052631579,14.368421052631579,15.238095238095237,14.578947368421053,16.90909090909091,13.904761904761905,16.727272727272727,12.952380952380953,14.0,15.347826086956522,19.263157894736842,17.5,16.157894736842106,14.38888888888889,13.571428571428571,15.210526315789474,15.476190476190476,14.136363636363637,13.727272727272727,14.5,17.0,14.545454545454545,13.95,16.045454545454547,14.38888888888889,13.842105263157896,15.714285714285714,13.263157894736842,5.954545454545454,0.8636363636363636,1.2,2.272727272727273,2.727272727272727,2.4761904761904763,2.7142857142857144,2.9047619047619047,2.5,2.3,1.736842105263158,2.5789473684210527,1.6521739130434783,3.090909090909091,2.25,3.0454545454545454,4.318181818181818,3.590909090909091,3.6363636363636362,4.476190476190476,3.772727272727273,3.869565217391304
RM-WC,30.3,24.15,29.5,29.523809523809526,35.86363636363637,31.666666666666668,27.476190476190474,28.82608695652174,29.105263157894736,28.454545454545453,25.42105263157895,24.77777777777778,25.714285714285715,24.31578947368421,25.904761904761905,22.954545454545453,22.90909090909091,23.95,18.40909090909091,22.772727272727273,24.6,22.954545454545453,21.166666666666668,23.157894736842106,30.904761904761905,23.94736842105263,22.904761904761905,25.5,26.714285714285715,21.80952380952381,21.227272727272727,24.80952380952381,22.904761904761905,22.772727272727273,29.529411764705884,18.526315789473685,20.157894736842106,19.63157894736842,23.045454545454547,21.136363636363637,23.05,20.727272727272727,20.863636363636363,20.666666666666668,21.666666666666668,27.238095238095237,27.72222222222222,27.45,22.94736842105263,26.7,24.391304347826086,24.38095238095238,24.80952380952381,25.90909090909091,26.95,25.565217391304348,22.476190476190474,20.2,24.05263157894737,22.526315789473685,20.25,20.68421052631579,23.956521739130434,21.85,20.818181818181817,23.90909090909091,20.42105263157895,18.47826086956522,20.15,19.523809523809526,22.05263157894737,22.42105263157895,19.0,22.105263157894736,22.09090909090909,20.80952380952381,25.136363636363637,20.238095238095237,20.761904761904763,21.956521739130434,22.210526315789473,23.59090909090909,22.31578947368421,21.333333333333332,24.952380952380953,24.105263157894736,23.571428571428573,24.0,26.227272727272727,25.0,21.363636363636363,19.318181818181817,21.15,22.363636363636363,24.333333333333332,19.105263157894736,19.238095238095237,20.57894736842105,10.454545454545455,3.3636363636363638,3.0,4.681818181818182,5.409090909090909,7.285714285714286,6.142857142857143,7.380952380952381,6.388888888888889,5.5,6.2105263157894735,8.210526315789474,7.565217391304348,7.636363636363637,7.7,7.636363636363637,9.363636363636363,11.227272727272727,12.681818181818182,13.047619047619047,11.0,8.869565217391305
RM-LF,12.25,13.85,11.772727272727273,12.047619047619047,13.954545454545455,12.80952380952381,12.19047619047619,15.130434782608695,16.526315789473685,17.318181818181817,19.0,17.555555555555557,17.571428571428573,17.789473684210527,16.19047619047619,15.954545454545455,15.636363636363637,15.4,13.0,15.136363636363637,14.35,13.772727272727273,14.944444444444445,14.421052631578947,13.333333333333334,10.578947368421053,11.619047619047619,11.272727272727273,11.0,10.571428571428571,10.954545454545455,10.095238095238095,10.619047619047619,8.909090909090908,11.176470588235293,9.31578947368421,10.052631578947368,10.31578947368421,9.863636363636363,8.863636363636363,8.95,9.227272727272727,8.181818181818182,8.285714285714286,8.904761904761905,6.666666666666667,6.777777777777778,7.45,8.789473684210526,7.7,7.608695652173913,6.714285714285714,5.714285714285714,6.863636363636363,5.2,5.739130434782608,6.238095238095238,5.1,4.842105263157895,4.684210526315789,5.8,6.315789473684211,5.565217391304348,9.25,8.318181818181818,8.454545454545455,6.421052631578948,7.217391304347826,5.85,7.0476190476190474,8.31578947368421,7.7368421052631575,5.904761904761905,8.0,8.136363636363637,7.285714285714286,6.863636363636363,6.571428571428571,5.476190476190476,5.478260869565218,5.2105263157894735,6.318181818181818,5.7368421052631575,4.388888888888889,7.095238095238095,6.578947368421052,6.333333333333333,6.909090909090909,6.090909090909091,7.25,7.045454545454546,5.2727272727272725,5.05,4.2272727272727275,6.611111111111111,5.157894736842105,4.095238095238095,4.578947368421052,2.8181818181818183,0.4090909090909091,1.3,1.4090909090909092,1.2727272727272727,1.5714285714285714,1.8571428571428572,2.380952380952381,2.388888888888889,1.4,1.4210526315789473,3.1052631578947367,1.9130434782608696,1.8181818181818181,2.05,2.6363636363636362,3.772727272727273,4.454545454545454,4.863636363636363,4.380952380952381,5.181818181818182,4.869565217391305
RM-OR,8.35,8.35,9.545454545454545,9.761904761904763,10.363636363636363,11.857142857142858,12.142857142857142,10.173913043478262,15.947368421052632,15.409090909090908,12.894736842105264,11.333333333333334,10.285714285714286,11.894736842105264,12.714285714285714,12.272727272727273,13.954545454545455,10.45,9.0,12.590909090909092,13.3,12.227272727272727,11.833333333333334,11.210526315789474,12.476190476190476,13.473684210526315,13.285714285714286,11.818181818181818,14.952380952380953,13.428571428571429,10.681818181818182,10.238095238095237,13.761904761904763,12.454545454545455,9.470588235294118,9.052631578947368,9.263157894736842,9.052631578947368,8.5,8.681818181818182,10.55,10.409090909090908,13.0,7.761904761904762,7.095238095238095,9.476190476190476,8.11111111111111,10.15,10.052631578947368,8.95,9.0,9.095238095238095,9.571428571428571,8.363636363636363,9.75,8.26086956521739,10.952380952380953,8.3,7.2631578947368425,8.263157894736842,7.15,8.578947368421053,8.0,7.15,5.909090909090909,6.363636363636363,5.315789473684211,5.565217391304348,9.0,8.19047619047619,6.578947368421052,7.105263157894737,5.571428571428571,5.157894736842105,5.136363636363637,6.0,5.090909090909091,6.095238095238095,8.904761904761905,6.695652173913044,8.157894736842104,8.318181818181818,5.157894736842105,6.444444444444445,8.571428571428571,8.210526315789474,7.428571428571429,8.272727272727273,12.409090909090908,10.4,9.136363636363637,8.5,11.55,10.681818181818182,10.222222222222221,8.31578947368421,9.523809523809524,9.894736842105264,5.363636363636363,1.2272727272727273,1.95,3.6363636363636362,2.3636363636363638,2.1904761904761907,2.4285714285714284,2.8095238095238093,3.2222222222222223,2.4,1.7894736842105263,2.1052631578947367,1.9130434782608696,2.5454545454545454,3.9,4.045454545454546,4.636363636363637,2.727272727272727,4.181818181818182,4.761904761904762,4.5,3.4347826086956523
